date,iso,avg_rating,total_ratings,new_avg_rating,new_ratings,name,store,code
2025-08-18,BR,4.92,892340.0,4.91,18545.0,ChatGPT,apple,ChatGPT_apple
2025-08-25,BR,4.92,913647.0,4.91,21307.0,ChatGPT,apple,ChatGPT_apple
2025-09-01,BR,4.92,931556.0,4.91,17909.0,ChatGPT,apple,ChatGPT_apple
2025-09-08,BR,4.92,949054.0,4.91,17498.0,ChatGPT,apple,ChatGPT_apple
2025-09-15,BR,4.92,968169.0,4.91,19115.0,ChatGPT,apple,ChatGPT_apple
2025-09-22,BR,4.92,988342.0,4.9,20173.0,ChatGPT,apple,ChatGPT_apple
2025-09-29,BR,4.92,1005695.0,4.89,17353.0,ChatGPT,apple,ChatGPT_apple
2025-10-06,BR,4.92,1022514.0,4.89,16819.0,ChatGPT,apple,ChatGPT_apple
2025-10-13,BR,4.92,1040183.0,4.89,17669.0,ChatGPT,apple,ChatGPT_apple
2025-10-20,BR,4.92,1058294.0,4.89,18111.0,ChatGPT,apple,ChatGPT_apple
2025-10-27,BR,4.92,1074806.0,4.87,16512.0,ChatGPT,apple,ChatGPT_apple
2025-11-03,BR,4.92,1091499.0,4.88,16693.0,ChatGPT,apple,ChatGPT_apple
2025-11-10,BR,4.92,1107836.0,4.89,16337.0,ChatGPT,apple,ChatGPT_apple
2025-11-17,BR,4.91,1123171.0,4.88,15335.0,ChatGPT,apple,ChatGPT_apple
2025-12-01,BR,4.91,1128277.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2022-12-26,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-02,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-09,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-16,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-23,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-30,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-06,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-13,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-20,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-27,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-06,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-13,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-20,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-27,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-03,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-10,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-17,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-24,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-01,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-08,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-15,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-22,CA,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-29,CA,4.44,430.0,4.44,430.0,ChatGPT,apple,ChatGPT_apple
2023-06-05,CA,4.28,496.0,3.27,66.0,ChatGPT,apple,ChatGPT_apple
2023-06-12,CA,4.24,546.0,3.86,50.0,ChatGPT,apple,ChatGPT_apple
2023-06-19,CA,4.23,583.0,3.97,37.0,ChatGPT,apple,ChatGPT_apple
2023-06-26,CA,4.21,598.0,3.47,15.0,ChatGPT,apple,ChatGPT_apple
2023-07-03,CA,4.14,632.0,3.0,34.0,ChatGPT,apple,ChatGPT_apple
2023-07-10,CA,4.1,660.0,3.21,28.0,ChatGPT,apple,ChatGPT_apple
2023-07-17,CA,4.08,683.0,3.52,23.0,ChatGPT,apple,ChatGPT_apple
2023-07-24,CA,4.11,702.0,4.57,19.0,ChatGPT,apple,ChatGPT_apple
2023-07-31,CA,4.08,725.0,3.25,23.0,ChatGPT,apple,ChatGPT_apple
2023-08-07,CA,4.08,738.0,4.31,13.0,ChatGPT,apple,ChatGPT_apple
2023-08-14,CA,4.09,753.0,4.2,15.0,ChatGPT,apple,ChatGPT_apple
2023-08-21,CA,4.09,768.0,4.4,15.0,ChatGPT,apple,ChatGPT_apple
2023-08-28,CA,4.09,784.0,3.94,16.0,ChatGPT,apple,ChatGPT_apple
2023-09-04,CA,4.5,1705.0,4.84,921.0,ChatGPT,apple,ChatGPT_apple
2023-09-11,CA,4.78,6464.0,4.88,4759.0,ChatGPT,apple,ChatGPT_apple
2023-09-18,CA,4.82,11343.0,4.88,4879.0,ChatGPT,apple,ChatGPT_apple
2023-09-25,CA,4.84,16702.0,4.87,5359.0,ChatGPT,apple,ChatGPT_apple
2023-10-02,CA,4.85,22021.0,4.87,5319.0,ChatGPT,apple,ChatGPT_apple
2023-10-09,CA,4.85,26783.0,4.87,4762.0,ChatGPT,apple,ChatGPT_apple
2023-10-16,CA,4.85,32024.0,4.87,5241.0,ChatGPT,apple,ChatGPT_apple
2023-10-23,CA,4.86,37174.0,4.88,5150.0,ChatGPT,apple,ChatGPT_apple
2023-10-30,CA,4.86,41821.0,4.86,4647.0,ChatGPT,apple,ChatGPT_apple
2023-11-06,CA,4.86,46903.0,4.86,5082.0,ChatGPT,apple,ChatGPT_apple
2023-11-13,CA,4.86,52041.0,4.86,5138.0,ChatGPT,apple,ChatGPT_apple
2023-11-20,CA,4.86,56466.0,4.85,4425.0,ChatGPT,apple,ChatGPT_apple
2023-11-27,CA,4.86,60957.0,4.84,4491.0,ChatGPT,apple,ChatGPT_apple
2023-12-04,CA,4.86,65679.0,4.84,4722.0,ChatGPT,apple,ChatGPT_apple
2023-12-11,CA,4.85,70158.0,4.84,4479.0,ChatGPT,apple,ChatGPT_apple
2023-12-18,CA,4.85,74205.0,4.85,4047.0,ChatGPT,apple,ChatGPT_apple
2023-12-25,CA,4.85,77336.0,4.82,3131.0,ChatGPT,apple,ChatGPT_apple
2024-01-01,CA,4.85,81045.0,4.83,3709.0,ChatGPT,apple,ChatGPT_apple
2024-01-08,CA,4.85,85346.0,4.81,4301.0,ChatGPT,apple,ChatGPT_apple
2024-01-15,CA,4.85,89876.0,4.84,4530.0,ChatGPT,apple,ChatGPT_apple
2024-01-22,CA,4.85,94461.0,4.83,4585.0,ChatGPT,apple,ChatGPT_apple
2024-01-29,CA,4.85,98920.0,4.84,4459.0,ChatGPT,apple,ChatGPT_apple
2024-02-05,CA,4.85,103169.0,4.85,4249.0,ChatGPT,apple,ChatGPT_apple
2024-02-12,CA,4.85,106482.0,4.81,3313.0,ChatGPT,apple,ChatGPT_apple
2024-02-19,CA,4.85,107701.0,4.79,1219.0,ChatGPT,apple,ChatGPT_apple
2024-02-26,CA,4.85,108848.0,4.81,1147.0,ChatGPT,apple,ChatGPT_apple
2024-03-04,CA,4.85,109806.0,4.75,958.0,ChatGPT,apple,ChatGPT_apple
2024-03-11,CA,4.85,110584.0,4.86,778.0,ChatGPT,apple,ChatGPT_apple
2024-03-18,CA,4.84,111381.0,4.83,797.0,ChatGPT,apple,ChatGPT_apple
2024-03-25,CA,4.84,112152.0,4.85,771.0,ChatGPT,apple,ChatGPT_apple
2024-04-01,CA,4.84,112960.0,4.83,808.0,ChatGPT,apple,ChatGPT_apple
2024-04-08,CA,4.84,113737.0,4.84,777.0,ChatGPT,apple,ChatGPT_apple
2024-04-15,CA,4.84,114491.0,4.84,754.0,ChatGPT,apple,ChatGPT_apple
2024-04-22,CA,4.84,115194.0,4.81,703.0,ChatGPT,apple,ChatGPT_apple
2024-04-29,CA,4.84,115829.0,4.83,635.0,ChatGPT,apple,ChatGPT_apple
2024-05-06,CA,4.84,116521.0,4.77,692.0,ChatGPT,apple,ChatGPT_apple
2024-05-13,CA,4.84,118106.0,4.82,1585.0,ChatGPT,apple,ChatGPT_apple
2024-05-20,CA,4.84,119980.0,4.84,1874.0,ChatGPT,apple,ChatGPT_apple
2024-05-27,CA,4.84,121812.0,4.86,1832.0,ChatGPT,apple,ChatGPT_apple
2024-06-03,CA,4.84,123646.0,4.83,1834.0,ChatGPT,apple,ChatGPT_apple
2024-06-10,CA,4.84,125554.0,4.81,1908.0,ChatGPT,apple,ChatGPT_apple
2024-06-17,CA,4.84,127402.0,4.83,1848.0,ChatGPT,apple,ChatGPT_apple
2024-06-24,CA,4.84,128970.0,4.87,1568.0,ChatGPT,apple,ChatGPT_apple
2024-07-01,CA,4.84,130360.0,4.89,1390.0,ChatGPT,apple,ChatGPT_apple
2024-07-08,CA,4.84,131890.0,4.84,1530.0,ChatGPT,apple,ChatGPT_apple
2024-07-15,CA,4.84,133445.0,4.88,1555.0,ChatGPT,apple,ChatGPT_apple
2024-07-22,CA,4.84,135009.0,4.87,1564.0,ChatGPT,apple,ChatGPT_apple
2024-07-29,CA,4.84,136503.0,4.88,1494.0,ChatGPT,apple,ChatGPT_apple
2024-08-05,CA,4.85,138000.0,4.87,1497.0,ChatGPT,apple,ChatGPT_apple
2024-08-12,CA,4.85,139860.0,4.86,1860.0,ChatGPT,apple,ChatGPT_apple
2024-08-19,CA,4.85,141742.0,4.88,1882.0,ChatGPT,apple,ChatGPT_apple
2024-08-26,CA,4.85,143804.0,4.86,2062.0,ChatGPT,apple,ChatGPT_apple
2024-09-02,CA,4.85,145786.0,4.88,1982.0,ChatGPT,apple,ChatGPT_apple
2024-09-09,CA,4.85,148322.0,4.87,2536.0,ChatGPT,apple,ChatGPT_apple
2024-09-16,CA,4.85,151348.0,4.87,3026.0,ChatGPT,apple,ChatGPT_apple
2024-09-23,CA,4.85,154561.0,4.86,3213.0,ChatGPT,apple,ChatGPT_apple
2024-09-30,CA,4.85,157721.0,4.87,3160.0,ChatGPT,apple,ChatGPT_apple
2024-10-07,CA,4.85,160981.0,4.87,3260.0,ChatGPT,apple,ChatGPT_apple
2024-10-14,CA,4.85,164286.0,4.88,3305.0,ChatGPT,apple,ChatGPT_apple
2024-10-21,CA,4.85,167749.0,4.87,3463.0,ChatGPT,apple,ChatGPT_apple
2024-10-28,CA,4.85,171243.0,4.89,3494.0,ChatGPT,apple,ChatGPT_apple
2024-11-04,CA,4.85,175047.0,4.86,3804.0,ChatGPT,apple,ChatGPT_apple
2024-11-11,CA,4.85,178820.0,4.88,3773.0,ChatGPT,apple,ChatGPT_apple
2024-11-18,CA,4.85,182896.0,4.87,4076.0,ChatGPT,apple,ChatGPT_apple
2024-11-25,CA,4.85,186510.0,4.87,3614.0,ChatGPT,apple,ChatGPT_apple
2024-12-02,CA,4.85,190392.0,4.87,3882.0,ChatGPT,apple,ChatGPT_apple
2024-12-09,CA,4.85,194603.0,4.85,4211.0,ChatGPT,apple,ChatGPT_apple
2024-12-16,CA,4.85,198598.0,4.88,3995.0,ChatGPT,apple,ChatGPT_apple
2024-12-23,CA,4.85,201781.0,4.85,3183.0,ChatGPT,apple,ChatGPT_apple
2024-12-30,CA,4.85,205386.0,4.87,3605.0,ChatGPT,apple,ChatGPT_apple
2025-01-06,CA,4.85,209549.0,4.87,4163.0,ChatGPT,apple,ChatGPT_apple
2025-01-13,CA,4.85,214450.0,4.89,4901.0,ChatGPT,apple,ChatGPT_apple
2025-01-20,CA,4.85,219210.0,4.86,4760.0,ChatGPT,apple,ChatGPT_apple
2025-01-27,CA,4.85,224322.0,4.85,5112.0,ChatGPT,apple,ChatGPT_apple
2025-02-03,CA,4.85,229766.0,4.85,5444.0,ChatGPT,apple,ChatGPT_apple
2025-02-10,CA,4.85,235160.0,4.84,5394.0,ChatGPT,apple,ChatGPT_apple
2025-02-17,CA,4.85,240419.0,4.87,5259.0,ChatGPT,apple,ChatGPT_apple
2025-02-24,CA,4.85,245683.0,4.87,5264.0,ChatGPT,apple,ChatGPT_apple
2025-03-03,CA,4.85,250787.0,4.86,5104.0,ChatGPT,apple,ChatGPT_apple
2025-03-10,CA,4.85,256700.0,4.84,5913.0,ChatGPT,apple,ChatGPT_apple
2025-03-17,CA,4.85,263688.0,4.82,6988.0,ChatGPT,apple,ChatGPT_apple
2025-03-24,CA,4.85,270936.0,4.85,7248.0,ChatGPT,apple,ChatGPT_apple
2025-03-31,CA,4.85,281895.0,4.82,10959.0,ChatGPT,apple,ChatGPT_apple
2025-04-07,CA,4.85,290905.0,4.85,9010.0,ChatGPT,apple,ChatGPT_apple
2025-04-14,CA,4.85,303113.0,4.86,12208.0,ChatGPT,apple,ChatGPT_apple
2025-04-21,CA,4.85,314042.0,4.85,10929.0,ChatGPT,apple,ChatGPT_apple
2025-04-28,CA,4.85,324289.0,4.86,10247.0,ChatGPT,apple,ChatGPT_apple
2025-05-05,CA,4.85,332800.0,4.86,8511.0,ChatGPT,apple,ChatGPT_apple
2025-05-12,CA,4.85,342476.0,4.86,9676.0,ChatGPT,apple,ChatGPT_apple
2025-05-19,CA,4.85,351309.0,4.87,8833.0,ChatGPT,apple,ChatGPT_apple
2025-05-26,CA,4.85,359421.0,4.86,8112.0,ChatGPT,apple,ChatGPT_apple
2025-06-02,CA,4.85,369602.0,4.88,10181.0,ChatGPT,apple,ChatGPT_apple
2025-06-09,CA,4.85,378580.0,4.78,8978.0,ChatGPT,apple,ChatGPT_apple
2025-06-16,CA,4.85,387410.0,4.86,8830.0,ChatGPT,apple,ChatGPT_apple
2025-06-23,CA,4.85,395803.0,4.87,8393.0,ChatGPT,apple,ChatGPT_apple
2025-06-30,CA,4.85,404493.0,4.86,8690.0,ChatGPT,apple,ChatGPT_apple
2025-07-07,CA,4.85,413339.0,4.86,8846.0,ChatGPT,apple,ChatGPT_apple
2025-07-14,CA,4.85,422687.0,4.84,9348.0,ChatGPT,apple,ChatGPT_apple
2025-07-21,CA,4.85,431973.0,4.87,9286.0,ChatGPT,apple,ChatGPT_apple
2025-07-28,CA,4.85,440919.0,4.86,8946.0,ChatGPT,apple,ChatGPT_apple
2025-08-04,CA,4.85,449423.0,4.84,8504.0,ChatGPT,apple,ChatGPT_apple
2025-08-11,CA,4.85,458575.0,4.81,9152.0,ChatGPT,apple,ChatGPT_apple
2025-08-18,CA,4.85,466132.0,4.84,7557.0,ChatGPT,apple,ChatGPT_apple
2025-08-25,CA,4.85,475670.0,4.84,9538.0,ChatGPT,apple,ChatGPT_apple
2025-09-01,CA,4.85,483370.0,4.84,7700.0,ChatGPT,apple,ChatGPT_apple
2025-09-08,CA,4.85,491819.0,4.84,8449.0,ChatGPT,apple,ChatGPT_apple
2025-09-15,CA,4.85,500529.0,4.85,8710.0,ChatGPT,apple,ChatGPT_apple
2025-09-22,CA,4.85,509558.0,4.83,9029.0,ChatGPT,apple,ChatGPT_apple
2025-09-29,CA,4.85,518221.0,4.81,8663.0,ChatGPT,apple,ChatGPT_apple
2025-10-06,CA,4.85,527084.0,4.8,8863.0,ChatGPT,apple,ChatGPT_apple
2025-10-13,CA,4.85,536579.0,4.8,9495.0,ChatGPT,apple,ChatGPT_apple
2025-10-20,CA,4.85,546051.0,4.81,9472.0,ChatGPT,apple,ChatGPT_apple
2025-10-27,CA,4.85,554812.0,4.79,8761.0,ChatGPT,apple,ChatGPT_apple
2025-11-03,CA,4.85,564145.0,4.82,9333.0,ChatGPT,apple,ChatGPT_apple
2025-11-10,CA,4.85,573358.0,4.83,9213.0,ChatGPT,apple,ChatGPT_apple
2025-11-17,CA,4.85,582969.0,4.83,9611.0,ChatGPT,apple,ChatGPT_apple
2025-12-01,CA,4.85,586215.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2022-12-26,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-02,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-09,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-16,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-23,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-01-30,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-06,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-13,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-20,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-02-27,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-06,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-13,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-20,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-03-27,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-03,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-10,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-17,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-04-24,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-01,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-08,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-15,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-22,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-05-29,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-06-05,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-06-12,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-06-19,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-06-26,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-07-03,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-07-10,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-07-17,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-07-24,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-07-31,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-08-07,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-08-14,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-08-21,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-08-28,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-09-04,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-09-11,CN,0.0,0.0,0.0,0.0,ChatGPT,apple,ChatGPT_apple
2023-09-18,CN,4.89,184.0,4.89,184.0,ChatGPT,apple,ChatGPT_apple
2023-09-25,CN,4.9,283.0,4.92,99.0,ChatGPT,apple,ChatGPT_apple
2023-10-02,CN,4.92,400.0,4.97,117.0,ChatGPT,apple,ChatGPT_apple
2023-10-09,CN,4.92,512.0,4.94,112.0,ChatGPT,apple,ChatGPT_apple
2023-10-16,CN,4.93,637.0,4.96,125.0,ChatGPT,apple,ChatGPT_apple
2023-10-23,CN,4.93,766.0,4.91,129.0,ChatGPT,apple,ChatGPT_apple
2023-10-30,CN,4.92,903.0,4.86,137.0,ChatGPT,apple,ChatGPT_apple
2023-11-06,CN,4.92,1104.0,4.94,201.0,ChatGPT,apple,ChatGPT_apple
2023-11-13,CN,4.92,1302.0,4.93,198.0,ChatGPT,apple,ChatGPT_apple
2023-11-20,CN,4.92,1519.0,4.9,217.0,ChatGPT,apple,ChatGPT_apple
2023-11-27,CN,4.92,1693.0,4.88,174.0,ChatGPT,apple,ChatGPT_apple
2023-12-04,CN,4.91,1837.0,4.88,144.0,ChatGPT,apple,ChatGPT_apple
2023-12-11,CN,4.91,2012.0,4.84,175.0,ChatGPT,apple,ChatGPT_apple
2023-12-18,CN,4.9,2188.0,4.78,176.0,ChatGPT,apple,ChatGPT_apple
2023-12-25,CN,4.9,2298.0,4.95,110.0,ChatGPT,apple,ChatGPT_apple
2024-01-01,CN,4.9,2430.0,4.88,132.0,ChatGPT,apple,ChatGPT_apple
2024-01-08,CN,4.9,2615.0,4.9,185.0,ChatGPT,apple,ChatGPT_apple
2024-01-15,CN,4.9,2764.0,4.94,149.0,ChatGPT,apple,ChatGPT_apple
2024-01-22,CN,4.9,2928.0,4.81,164.0,ChatGPT,apple,ChatGPT_apple
2024-01-29,CN,4.9,3062.0,4.9,134.0,ChatGPT,apple,ChatGPT_apple
2024-02-05,CN,4.89,3201.0,4.86,139.0,ChatGPT,apple,ChatGPT_apple
2024-02-12,CN,4.89,3276.0,4.85,75.0,ChatGPT,apple,ChatGPT_apple
2024-02-19,CN,4.89,3328.0,4.85,52.0,ChatGPT,apple,ChatGPT_apple
2024-02-26,CN,4.89,3378.0,4.98,50.0,ChatGPT,apple,ChatGPT_apple
2024-03-04,CN,4.89,3419.0,4.85,41.0,ChatGPT,apple,ChatGPT_apple
2024-03-11,CN,4.89,3450.0,4.74,31.0,ChatGPT,apple,ChatGPT_apple
2024-03-18,CN,4.89,3482.0,4.66,32.0,ChatGPT,apple,ChatGPT_apple
2024-03-25,CN,4.89,3516.0,4.85,34.0,ChatGPT,apple,ChatGPT_apple
2024-04-01,CN,4.89,3554.0,4.82,38.0,ChatGPT,apple,ChatGPT_apple
2024-04-08,CN,4.89,3589.0,4.89,35.0,ChatGPT,apple,ChatGPT_apple
2024-04-15,CN,4.89,3617.0,5.0,28.0,ChatGPT,apple,ChatGPT_apple
2024-04-22,CN,4.89,3658.0,4.9,41.0,ChatGPT,apple,ChatGPT_apple
2024-04-29,CN,4.89,3695.0,4.78,37.0,ChatGPT,apple,ChatGPT_apple
2024-05-06,CN,4.89,3737.0,4.83,42.0,ChatGPT,apple,ChatGPT_apple
2024-05-13,CN,4.89,3842.0,4.81,105.0,ChatGPT,apple,ChatGPT_apple
2024-05-20,CN,4.89,3970.0,4.9,128.0,ChatGPT,apple,ChatGPT_apple
2024-05-27,CN,4.89,4103.0,4.86,133.0,ChatGPT,apple,ChatGPT_apple
2024-06-03,CN,4.89,4236.0,4.96,133.0,ChatGPT,apple,ChatGPT_apple
2024-06-10,CN,4.89,4356.0,4.87,120.0,ChatGPT,apple,ChatGPT_apple
2024-06-17,CN,4.89,4473.0,4.86,117.0,ChatGPT,apple,ChatGPT_apple
2024-06-24,CN,4.89,4573.0,4.98,100.0,ChatGPT,apple,ChatGPT_apple
2024-07-01,CN,4.89,4663.0,4.98,90.0,ChatGPT,apple,ChatGPT_apple
2024-07-08,CN,4.89,4766.0,4.89,103.0,ChatGPT,apple,ChatGPT_apple
2024-07-15,CN,4.89,4859.0,4.85,93.0,ChatGPT,apple,ChatGPT_apple
2024-07-22,CN,4.89,4961.0,4.91,102.0,ChatGPT,apple,ChatGPT_apple
2024-07-29,CN,4.89,5048.0,4.93,87.0,ChatGPT,apple,ChatGPT_apple
2024-08-05,CN,4.89,5136.0,4.84,88.0,ChatGPT,apple,ChatGPT_apple
2024-08-12,CN,4.89,5228.0,4.93,92.0,ChatGPT,apple,ChatGPT_apple
2024-08-19,CN,4.89,5326.0,4.91,98.0,ChatGPT,apple,ChatGPT_apple
2024-08-26,CN,4.89,5440.0,4.91,114.0,ChatGPT,apple,ChatGPT_apple
2024-09-02,CN,4.89,5558.0,4.87,118.0,ChatGPT,apple,ChatGPT_apple
2024-09-09,CN,4.89,5695.0,4.89,137.0,ChatGPT,apple,ChatGPT_apple
2024-09-16,CN,4.89,5818.0,4.94,123.0,ChatGPT,apple,ChatGPT_apple
2024-09-23,CN,4.89,5940.0,4.98,122.0,ChatGPT,apple,ChatGPT_apple
2024-09-30,CN,4.9,6053.0,4.96,113.0,ChatGPT,apple,ChatGPT_apple
2024-10-07,CN,4.9,6213.0,4.9,160.0,ChatGPT,apple,ChatGPT_apple
2024-10-14,CN,4.9,6399.0,4.91,186.0,ChatGPT,apple,ChatGPT_apple
2024-10-21,CN,4.9,6597.0,4.94,198.0,ChatGPT,apple,ChatGPT_apple
2024-10-28,CN,4.9,6775.0,4.83,178.0,ChatGPT,apple,ChatGPT_apple
2024-11-04,CN,4.9,6966.0,4.95,191.0,ChatGPT,apple,ChatGPT_apple
2024-11-11,CN,4.9,7161.0,4.88,195.0,ChatGPT,apple,ChatGPT_apple
2024-11-18,CN,4.9,7360.0,4.92,199.0,ChatGPT,apple,ChatGPT_apple
2024-11-25,CN,4.9,7550.0,4.96,190.0,ChatGPT,apple,ChatGPT_apple
2024-12-02,CN,4.9,7776.0,4.9,226.0,ChatGPT,apple,ChatGPT_apple
2024-12-09,CN,4.9,8001.0,4.91,225.0,ChatGPT,apple,ChatGPT_apple
2024-12-16,CN,4.9,8255.0,4.93,254.0,ChatGPT,apple,ChatGPT_apple
2024-12-23,CN,4.9,8491.0,4.91,236.0,ChatGPT,apple,ChatGPT_apple
2024-12-30,CN,4.9,8730.0,4.92,239.0,ChatGPT,apple,ChatGPT_apple
2025-01-06,CN,4.9,8993.0,4.95,263.0,ChatGPT,apple,ChatGPT_apple
2025-01-13,CN,4.9,9268.0,4.85,275.0,ChatGPT,apple,ChatGPT_apple
2025-01-20,CN,4.9,9537.0,4.85,269.0,ChatGPT,apple,ChatGPT_apple
2025-01-27,CN,4.9,9800.0,4.93,263.0,ChatGPT,apple,ChatGPT_apple
2025-02-03,CN,4.9,10152.0,4.85,352.0,ChatGPT,apple,ChatGPT_apple
2025-02-10,CN,4.9,10441.0,4.93,289.0,ChatGPT,apple,ChatGPT_apple
2025-02-17,CN,4.9,10730.0,4.88,289.0,ChatGPT,apple,ChatGPT_apple
2025-02-24,CN,4.9,11028.0,4.85,298.0,ChatGPT,apple,ChatGPT_apple
2025-03-03,CN,4.9,11316.0,4.81,288.0,ChatGPT,apple,ChatGPT_apple
2025-03-10,CN,4.9,11627.0,4.87,311.0,ChatGPT,apple,ChatGPT_apple
2025-03-17,CN,4.89,11908.0,4.86,281.0,ChatGPT,apple,ChatGPT_apple
2025-03-24,CN,4.9,12211.0,4.92,303.0,ChatGPT,apple,ChatGPT_apple
2025-03-31,CN,4.89,12571.0,4.88,360.0,ChatGPT,apple,ChatGPT_apple
2025-04-07,CN,4.9,12896.0,4.92,325.0,ChatGPT,apple,ChatGPT_apple
2025-04-14,CN,4.9,13356.0,4.9,460.0,ChatGPT,apple,ChatGPT_apple
2025-04-21,CN,4.9,13764.0,4.89,408.0,ChatGPT,apple,ChatGPT_apple
2025-04-28,CN,4.89,14137.0,4.86,373.0,ChatGPT,apple,ChatGPT_apple
2025-05-05,CN,4.9,14455.0,4.92,318.0,ChatGPT,apple,ChatGPT_apple
2025-05-12,CN,4.89,14865.0,4.88,410.0,ChatGPT,apple,ChatGPT_apple
2025-05-19,CN,4.89,15241.0,4.9,376.0,ChatGPT,apple,ChatGPT_apple
2025-05-26,CN,4.89,15582.0,4.89,341.0,ChatGPT,apple,ChatGPT_apple
2025-06-02,CN,4.9,15961.0,4.91,379.0,ChatGPT,apple,ChatGPT_apple
